Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2019/20

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Ockelbo;2101;Gävleborgs län;21;Kommunal;Pojkar;26;73,1;73,1;73,1;73,1;..;
Olofström;1060;Blekinge län;10;Samtliga;Pojkar;81;76,5;76,5;74,1;76,5;23,5;
Olofström;1060;Blekinge län;10;Kommunal;Pojkar;81;76,5;76,5;74,1;76,5;23,5;
Orsa;2034;Dalarnas län;20;Samtliga;Pojkar;38;84,2;78,9;68,4;78,9;..;
Orsa;2034;Dalarnas län;20;Kommunal;Pojkar;38;84,2;78,9;68,4;78,9;..;
Orust;1421;Västra Götalands län;14;Samtliga;Pojkar;73;86,3;84,9;82,2;84,9;13,7;
Orust;1421;Västra Götalands län;14;Kommunal;Pojkar;71;87,3;85,9;83,1;85,9;..;
Orust;1421;Västra Götalands län;14;Enskild;Pojkar;..;..;..;..;..;..;
Osby;1273;Skåne län;12;Samtliga;Pojkar;59;76,3;76,3;76,3;69,5;23,7;
Osby;1273;Skåne län;12;Kommunal;Pojkar;59;76,3;76,3;76,3;69,5;23,7;
Oskarshamn;0882;Kalmar län;08;Samtliga;Pojkar;160;78,1;77,5;75,0;75,0;21,9;
Oskarshamn;0882;Kalmar län;08;Kommunal;Pojkar;160;78,1;77,5;75,0;75,0;21,9;
Ovanåker;2121;Gävleborgs län;21;Samtliga;Pojkar;63;81,0;76,2;76,2;76,2;19,0;
Ovanåker;2121;Gävleborgs län;21;Kommunal;Pojkar;63;81,0;76,2;76,2;76,2;19,0;
Oxelösund;0481;Södermanlands län;04;Samtliga;Pojkar;61;85,2;80,3;70,5;77,0;..;
Oxelösund;0481;Södermanlands län;04;Kommunal;Pojkar;61;85,2;80,3;70,5;77,0;..;
Pajala;2521;Norrbottens län;25;Samtliga;Pojkar;28;67,9;67,9;67,9;67,9;..;
Pajala;2521;Norrbottens län;25;Kommunal;Pojkar;24;66,7;66,7;66,7;66,7;..;
Pajala;2521;Norrbottens län;25;Enskild;Pojkar;..;..;..;..;..;..;
Partille;1402;Västra Götalands län;14;Samtliga;Pojkar;266;91,4;90,2;88,0;86,8;8,6;
Partille;1402;Västra Götalands län;14;Kommunal;Pojkar;257;91,1;89,9;87,5;86,4;8,9;
Partille;1402;Västra Götalands län;14;Enskild;Pojkar;..;..;..;..;..;.;
Perstorp;1275;Skåne län;12;Samtliga;Pojkar;47;68,1;68,1;61,7;61,7;31,9;
Perstorp;1275;Skåne län;12;Kommunal;Pojkar;47;68,1;68,1;61,7;61,7;31,9;
Piteå;2581;Norrbottens län;25;Samtliga;Pojkar;239;89,5;89,5;89,1;85,4;10,5;
Piteå;2581;Norrbottens län;25;Kommunal;Pojkar;239;89,5;89,5;89,1;85,4;10,5;
Ragunda;2303;Jämtlands län;23;Samtliga;Pojkar;25;~100;~100;72,0;80,0;..;
Ragunda;2303;Jämtlands län;23;Kommunal;Pojkar;25;~100;~100;72,0;80,0;..;
Robertsfors;2409;Västerbottens län;24;Samtliga;Pojkar;34;79,4;79,4;76,5;79,4;..;
Robertsfors;2409;Västerbottens län;24;Kommunal;Pojkar;34;79,4;79,4;76,5;79,4;..;
Ronneby;1081;Blekinge län;10;Samtliga;Pojkar;174;77,6;77,0;72,4;72,4;22,4;
Ronneby;1081;Blekinge län;10;Kommunal;Pojkar;146;74,7;74,0;68,5;68,5;25,3;
Ronneby;1081;Blekinge län;10;Enskild;Pojkar;28;~100;~100;~100;~100;..;
Rättvik;2031;Dalarnas län;20;Samtliga;Pojkar;69;~100;~100;89,9;82,6;..;
Rättvik;2031;Dalarnas län;20;Kommunal;Pojkar;69;~100;~100;89,9;82,6;..;
Sala;1981;Västmanlands län;19;Samtliga;Pojkar;91;83,5;82,4;75,8;76,9;16,5;
Sala;1981;Västmanlands län;19;Kommunal;Pojkar;91;83,5;82,4;75,8;76,9;16,5;
Salem;0128;Stockholms län;01;Samtliga;Pojkar;119;87,4;84,9;83,2;84,0;12,6;
Salem;0128;Stockholms län;01;Kommunal;Pojkar;110;87,3;86,4;84,5;85,5;12,7;
Salem;0128;Stockholms län;01;Enskild;Pojkar;..;..;..;..;..;..;
Sandviken;2181;Gävleborgs län;21;Samtliga;Pojkar;222;74,8;73,9;69,8;70,3;25,2;
Sandviken;2181;Gävleborgs län;21;Kommunal;Pojkar;215;74,0;73,0;68,8;69,8;26,0;
Sandviken;2181;Gävleborgs län;21;Enskild;Pojkar;..;..;..;..;..;.;
Sigtuna;0191;Stockholms län;01;Samtliga;Pojkar;259;89,0;87,8;85,3;87,3;11,0;
Sigtuna;0191;Stockholms län;01;Kommunal;Pojkar;164;87,2;85,4;81,7;84,8;12,8;
Sigtuna;0191;Stockholms län;01;Enskild;Pojkar;95;92,6;92,6;92,6;92,6;..;
Simrishamn;1291;Skåne län;12;Samtliga;Pojkar;97;81,4;81,4;81,4;69,1;18,6;
Simrishamn;1291;Skåne län;12;Kommunal;Pojkar;83;78,3;78,3;78,3;63,9;21,7;
Simrishamn;1291;Skåne län;12;Enskild;Pojkar;14;100,0;100,0;100,0;100,0;.;
Sjöbo;1265;Skåne län;12;Samtliga;Pojkar;111;77,5;74,8;70,3;70,3;22,5;
Sjöbo;1265;Skåne län;12;Kommunal;Pojkar;101;76,2;74,3;70,3;71,3;23,8;
Sjöbo;1265;Skåne län;12;Enskild;Pojkar;10;..;..;..;..;..;
Skara;1495;Västra Götalands län;14;Samtliga;Pojkar;130;81,5;80,0;78,5;76,2;18,5;
Skara;1495;Västra Götalands län;14;Kommunal;Pojkar;104;79,8;77,9;76,0;74,0;20,2;
Skara;1495;Västra Götalands län;14;Enskild;Pojkar;26;~100;~100;~100;~100;..;
Skellefteå;2482;Västerbottens län;24;Samtliga;Pojkar;429;84,1;83,2;82,5;82,5;15,9;
Skellefteå;2482;Västerbottens län;24;Kommunal;Pojkar;415;83,9;82,9;82,2;82,2;16,1;
Skellefteå;2482;Västerbottens län;24;Enskild;Pojkar;14;~100;~100;~100;~100;..;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Pojkar;20;70,0;70,0;70,0;65,0;..;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Pojkar;20;70,0;70,0;70,0;65,0;..;
Skurup;1264;Skåne län;12;Samtliga;Pojkar;82;72,0;69,5;61,0;67,1;28,0;
Skurup;1264;Skåne län;12;Kommunal;Pojkar;82;72,0;69,5;61,0;67,1;28,0;
Skövde;1496;Västra Götalands län;14;Samtliga;Pojkar;307;83,1;81,4;80,1;78,8;16,9;
Skövde;1496;Västra Götalands län;14;Kommunal;Pojkar;294;83,0;81,3;79,9;78,6;17,0;
Skövde;1496;Västra Götalands län;14;Enskild;Pojkar;13;~100;~100;~100;~100;..;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Pojkar;64;89,1;85,9;82,8;82,8;..;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Pojkar;64;89,1;85,9;82,8;82,8;..;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Pojkar;93;82,8;81,7;81,7;79,6;17,2;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Pojkar;93;82,8;81,7;81,7;79,6;17,2;
Sollentuna;0163;Stockholms län;01;Samtliga;Pojkar;584;90,9;90,2;89,2;88,9;9,1;
Sollentuna;0163;Stockholms län;01;Kommunal;Pojkar;444;90,3;89,6;88,7;88,7;9,7;
Sollentuna;0163;Stockholms län;01;Enskild;Pojkar;140;92,9;92,1;90,7;89,3;7,1;
Solna;0184;Stockholms län;01;Samtliga;Pojkar;265;86,8;84,9;81,5;80,0;13,2;
Solna;0184;Stockholms län;01;Kommunal;Pojkar;158;93,0;90,5;85,4;84,2;7,0;
Solna;0184;Stockholms län;01;Enskild;Pojkar;107;77,6;76,6;75,7;73,8;22,4;
Sorsele;2422;Västerbottens län;24;Samtliga;Pojkar;..;..;..;..;..;..;
Sorsele;2422;Västerbottens län;24;Kommunal;Pojkar;..;..;..;..;..;..;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Pojkar;36;~100;77,8;69,4;72,2;..;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Pojkar;36;~100;77,8;69,4;72,2;..;
Staffanstorp;1230;Skåne län;12;Samtliga;Pojkar;161;93,8;91,9;91,3;90,7;6,2;
Staffanstorp;1230;Skåne län;12;Kommunal;Pojkar;161;93,8;91,9;91,3;90,7;6,2;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Pojkar;197;88,8;86,8;85,8;84,3;11,2;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Pojkar;191;88,5;86,4;85,3;83,8;11,5;
Stenungsund;1415;Västra Götalands län;14;Enskild;Pojkar;..;..;..;..;..;.;
Stockholm;0180;Stockholms län;01;Samtliga;Pojkar;5 199;88,3;87,2;85,7;85,1;11,7;
Stockholm;0180;Stockholms län;01;Kommunal;Pojkar;3 244;86,9;85,6;84,4;83,6;13,1;
Stockholm;0180;Stockholms län;01;Enskild;Pojkar;1 955;90,8;89,9;88,0;87,8;9,2;
Storfors;1760;Värmlands län;17;Samtliga;Pojkar;43;~100;~100;~100;~100;..;
Storfors;1760;Värmlands län;17;Kommunal;Pojkar;28;~100;~100;~100;~100;..;
Storfors;1760;Värmlands län;17;Enskild;Pojkar;15;~100;~100;~100;~100;..;
Storuman;2421;Västerbottens län;24;Samtliga;Pojkar;23;65,2;65,2;65,2;65,2;..;
Storuman;2421;Västerbottens län;24;Kommunal;Pojkar;23;65,2;65,2;65,2;65,2;..;
Strängnäs;0486;Södermanlands län;04;Samtliga;Pojkar;239;87,0;84,5;79,5;81,2;13,0;
Strängnäs;0486;Södermanlands län;04;Kommunal;Pojkar;134;80,6;78,4;73,1;73,1;19,4;
Strängnäs;0486;Södermanlands län;04;Enskild;Pojkar;105;95,2;92,4;87,6;91,4;..;
Strömstad;1486;Västra Götalands län;14;Samtliga;Pojkar;64;82,8;81,3;78,1;75,0;17,2;
Strömstad;1486;Västra Götalands län;14;Kommunal;Pojkar;64;82,8;81,3;78,1;75,0;17,2;
Strömsund;2313;Jämtlands län;23;Samtliga;Pojkar;67;77,6;74,6;68,7;71,6;22,4;
Strömsund;2313;Jämtlands län;23;Kommunal;Pojkar;67;77,6;74,6;68,7;71,6;22,4;
Sundbyberg;0183;Stockholms län;01;Samtliga;Pojkar;214;91,6;90,7;87,9;87,4;8,4;
Sundbyberg;0183;Stockholms län;01;Kommunal;Pojkar;99;82,8;81,8;77,8;75,8;17,2;
Sundbyberg;0183;Stockholms län;01;Enskild;Pojkar;115;~100;~100;~100;~100;..;
Sundsvall;2281;Västernorrlands län;22;Samtliga;Pojkar;612;82,7;81,9;80,9;77,8;17,3;
Sundsvall;2281;Västernorrlands län;22;Kommunal;Pojkar;423;75,9;74,9;74,0;69,5;24,1;
Sundsvall;2281;Västernorrlands län;22;Enskild;Pojkar;189;~100;97,4;96,3;96,3;..;
Sunne;1766;Värmlands län;17;Samtliga;Pojkar;70;88,6;87,1;84,3;82,9;..;
Sunne;1766;Värmlands län;17;Kommunal;Pojkar;70;88,6;87,1;84,3;82,9;..;
Surahammar;1907;Västmanlands län;19;Samtliga;Pojkar;49;75,5;75,5;67,3;71,4;24,5;
Surahammar;1907;Västmanlands län;19;Kommunal;Pojkar;49;75,5;75,5;67,3;71,4;24,5;
Svalöv;1214;Skåne län;12;Samtliga;Pojkar;77;84,4;74,0;61,0;63,6;15,6;
Svalöv;1214;Skåne län;12;Kommunal;Pojkar;64;85,9;78,1;65,6;68,8;..;
Svalöv;1214;Skåne län;12;Enskild;Pojkar;13;~100;..;..;..;..;
Svedala;1263;Skåne län;12;Samtliga;Pojkar;147;91,8;89,1;87,8;83,7;8,2;
Svedala;1263;Skåne län;12;Kommunal;Pojkar;147;91,8;89,1;87,8;83,7;8,2;
Svenljunga;1465;Västra Götalands län;14;Samtliga;Pojkar;53;81,1;77,4;67,9;64,2;18,9;
Svenljunga;1465;Västra Götalands län;14;Kommunal;Pojkar;53;81,1;77,4;67,9;64,2;18,9;
Säffle;1785;Värmlands län;17;Samtliga;Pojkar;96;80,2;79,2;79,2;71,9;19,8;
Säffle;1785;Värmlands län;17;Kommunal;Pojkar;96;80,2;79,2;79,2;71,9;19,8;
Säter;2082;Dalarnas län;20;Samtliga;Pojkar;61;91,8;88,5;83,6;78,7;..;
Säter;2082;Dalarnas län;20;Kommunal;Pojkar;61;91,8;88,5;83,6;78,7;..;
Sävsjö;0684;Jönköpings län;06;Samtliga;Pojkar;75;85,3;84,0;82,7;82,7;14,7;
Sävsjö;0684;Jönköpings län;06;Kommunal;Pojkar;69;85,5;84,1;84,1;84,1;14,5;
Sävsjö;0684;Jönköpings län;06;Enskild;Pojkar;..;..;..;..;..;..;
Söderhamn;2182;Gävleborgs län;21;Samtliga;Pojkar;131;77,1;77,1;76,3;76,3;22,9;
Söderhamn;2182;Gävleborgs län;21;Kommunal;Pojkar;124;76,6;76,6;75,8;75,8;23,4;
Söderhamn;2182;Gävleborgs län;21;Enskild;Pojkar;..;..;..;..;..;..;
Söderköping;0582;Östergötlands län;05;Samtliga;Pojkar;72;86,1;86,1;86,1;86,1;13,9;
Söderköping;0582;Östergötlands län;05;Kommunal;Pojkar;68;85,3;85,3;85,3;85,3;14,7;
Söderköping;0582;Östergötlands län;05;Enskild;Pojkar;..;..;..;..;..;.;
Södertälje;0181;Stockholms län;01;Samtliga;Pojkar;599;80,1;78,1;76,0;73,3;19,9;
Södertälje;0181;Stockholms län;01;Kommunal;Pojkar;432;76,4;74,3;72,7;69,9;23,6;
Södertälje;0181;Stockholms län;01;Enskild;Pojkar;167;89,8;88,0;84,4;82,0;10,2;
Sölvesborg;1083;Blekinge län;10;Samtliga;Pojkar;104;87,5;83,7;80,8;75,0;12,5;
Sölvesborg;1083;Blekinge län;10;Kommunal;Pojkar;104;87,5;83,7;80,8;75,0;12,5;
Tanum;1435;Västra Götalands län;14;Samtliga;Pojkar;74;81,1;79,7;78,4;77,0;18,9;
Tanum;1435;Västra Götalands län;14;Kommunal;Pojkar;74;81,1;79,7;78,4;77,0;18,9;
Tibro;1472;Västra Götalands län;14;Samtliga;Pojkar;67;73,1;71,6;70,1;68,7;26,9;
Tibro;1472;Västra Götalands län;14;Kommunal;Pojkar;67;73,1;71,6;70,1;68,7;26,9;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Pojkar;68;82,4;80,9;77,9;77,9;17,6;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Pojkar;68;82,4;80,9;77,9;77,9;17,6;
Tierp;0360;Uppsala län;03;Samtliga;Pojkar;126;81,0;75,4;69,8;67,5;19,0;
Tierp;0360;Uppsala län;03;Kommunal;Pojkar;126;81,0;75,4;69,8;67,5;19,0;
Timrå;2262;Västernorrlands län;22;Samtliga;Pojkar;107;85,0;82,2;76,6;74,8;15,0;
Timrå;2262;Västernorrlands län;22;Kommunal;Pojkar;107;85,0;82,2;76,6;74,8;15,0;
Tingsryd;0763;Kronobergs län;07;Samtliga;Pojkar;67;80,6;77,6;74,6;74,6;19,4;
Tingsryd;0763;Kronobergs län;07;Kommunal;Pojkar;50;74,0;70,0;66,0;66,0;26,0;
Tingsryd;0763;Kronobergs län;07;Enskild;Pojkar;17;100,0;100,0;100,0;100,0;.;
Tjörn;1419;Västra Götalands län;14;Samtliga;Pojkar;69;85,5;84,1;84,1;84,1;14,5;
Tjörn;1419;Västra Götalands län;14;Kommunal;Pojkar;69;85,5;84,1;84,1;84,1;14,5;
Tomelilla;1270;Skåne län;12;Samtliga;Pojkar;46;67,4;65,2;65,2;54,3;32,6;
Tomelilla;1270;Skåne län;12;Kommunal;Pojkar;46;67,4;65,2;65,2;54,3;32,6;
Torsby;1737;Värmlands län;17;Samtliga;Pojkar;35;~100;85,7;85,7;80,0;..;
Torsby;1737;Värmlands län;17;Kommunal;Pojkar;35;~100;85,7;85,7;80,0;..;
Torsås;0834;Kalmar län;08;Samtliga;Pojkar;50;76,0;76,0;74,0;64,0;24,0;
Torsås;0834;Kalmar län;08;Kommunal;Pojkar;50;76,0;76,0;74,0;64,0;24,0;
Tranemo;1452;Västra Götalands län;14;Samtliga;Pojkar;79;79,7;78,5;75,9;77,2;20,3;
Tranemo;1452;Västra Götalands län;14;Kommunal;Pojkar;79;79,7;78,5;75,9;77,2;20,3;
Tranås;0687;Jönköpings län;06;Samtliga;Pojkar;123;80,5;80,5;78,0;74,8;19,5;
Tranås;0687;Jönköpings län;06;Kommunal;Pojkar;123;80,5;80,5;78,0;74,8;19,5;
Trelleborg;1287;Skåne län;12;Samtliga;Pojkar;250;85,2;84,4;83,6;81,6;14,8;
Trelleborg;1287;Skåne län;12;Kommunal;Pojkar;230;85,2;84,3;83,9;81,3;14,8;
Trelleborg;1287;Skåne län;12;Enskild;Pojkar;20;~100;~100;~100;~100;..;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Pojkar;371;85,7;84,1;82,7;78,2;14,3;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Pojkar;306;84,6;82,7;81,4;75,8;15,4;
Trollhättan;1488;Västra Götalands län;14;Enskild;Pojkar;65;90,8;90,8;89,2;89,2;..;
Trosa;0488;Södermanlands län;04;Samtliga;Pojkar;94;87,2;85,1;83,0;84,0;12,8;
Trosa;0488;Södermanlands län;04;Kommunal;Pojkar;94;87,2;85,1;83,0;84,0;12,8;
Tyresö;0138;Stockholms län;01;Samtliga;Pojkar;387;87,3;86,8;85,3;85,0;12,7;
Tyresö;0138;Stockholms län;01;Kommunal;Pojkar;309;85,4;84,8;82,8;82,8;14,6;
Tyresö;0138;Stockholms län;01;Enskild;Pojkar;78;~100;~100;~100;93,6;..;
Täby;0160;Stockholms län;01;Samtliga;Pojkar;702;93,7;93,2;93,0;91,0;6,3;
Täby;0160;Stockholms län;01;Kommunal;Pojkar;298;96,0;95,3;95,3;92,3;4,0;
Täby;0160;Stockholms län;01;Enskild;Pojkar;404;92,1;91,6;91,3;90,1;7,9;
Töreboda;1473;Västra Götalands län;14;Samtliga;Pojkar;52;65,4;63,5;57,7;59,6;34,6;
Töreboda;1473;Västra Götalands län;14;Kommunal;Pojkar;52;65,4;63,5;57,7;59,6;34,6;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Pojkar;356;82,0;81,7;80,3;78,7;18,0;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Pojkar;303;82,8;82,5;81,2;78,9;17,2;
Uddevalla;1485;Västra Götalands län;14;Enskild;Pojkar;53;77,4;77,4;75,5;77,4;22,6;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Pojkar;136;80,1;78,7;77,9;65,4;19,9;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Pojkar;136;80,1;78,7;77,9;65,4;19,9;
Umeå;2480;Västerbottens län;24;Samtliga;Pojkar;647;92,0;90,4;88,1;89,2;8,0;
Umeå;2480;Västerbottens län;24;Kommunal;Pojkar;489;90,2;88,5;86,1;87,7;9,8;
Umeå;2480;Västerbottens län;24;Enskild;Pojkar;158;~100;96,2;94,3;93,7;..;
Upplands Väsby;0114;Stockholms län;01;Samtliga;Pojkar;241;86,7;86,7;85,5;80,9;13,3;
Upplands Väsby;0114;Stockholms län;01;Kommunal;Pojkar;122;78,7;78,7;77,9;73,8;21,3;
Upplands Väsby;0114;Stockholms län;01;Enskild;Pojkar;119;95,0;95,0;93,3;88,2;..;
Upplands-Bro;0139;Stockholms län;01;Samtliga;Pojkar;167;88,6;85,6;83,2;82,6;11,4;
Upplands-Bro;0139;Stockholms län;01;Kommunal;Pojkar;160;88,1;85,0;83,1;81,9;11,9;
Upplands-Bro;0139;Stockholms län;01;Enskild;Pojkar;..;..;..;..;..;.;
Uppsala;0380;Uppsala län;03;Samtliga;Pojkar;1 315;86,8;85,0;83,6;81,0;13,2;
Uppsala;0380;Uppsala län;03;Kommunal;Pojkar;933;84,2;82,0;80,2;77,0;15,8;
Uppsala;0380;Uppsala län;03;Enskild;Pojkar;382;92,9;92,4;91,9;90,8;7,1;
Uppvidinge;0760;Kronobergs län;07;Samtliga;Pojkar;45;68,9;64,4;53,3;64,4;31,1;
Uppvidinge;0760;Kronobergs län;07;Kommunal;Pojkar;45;68,9;64,4;53,3;64,4;31,1;
Vadstena;0584;Östergötlands län;05;Samtliga;Pojkar;33;84,8;84,8;78,8;81,8;..;
Vadstena;0584;Östergötlands län;05;Kommunal;Pojkar;33;84,8;84,8;78,8;81,8;..;
Vaggeryd;0665;Jönköpings län;06;Samtliga;Pojkar;96;82,3;79,2;79,2;75,0;17,7;
Vaggeryd;0665;Jönköpings län;06;Kommunal;Pojkar;96;82,3;79,2;79,2;75,0;17,7;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;Pojkar;46;80,4;78,3;71,7;69,6;..;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;Pojkar;46;80,4;78,3;71,7;69,6;..;
Vallentuna;0115;Stockholms län;01;Samtliga;Pojkar;215;86,0;85,6;85,1;83,3;14,0;
Vallentuna;0115;Stockholms län;01;Kommunal;Pojkar;165;85,5;84,8;84,2;83,0;14,5;
Vallentuna;0115;Stockholms län;01;Enskild;Pojkar;50;88,0;88,0;88,0;84,0;..;
Vansbro;2021;Dalarnas län;20;Samtliga;Pojkar;34;~100;~100;76,5;82,4;..;
Vansbro;2021;Dalarnas län;20;Kommunal;Pojkar;34;~100;~100;76,5;82,4;..;
Vara;1470;Västra Götalands län;14;Samtliga;Pojkar;102;85,3;81,4;81,4;71,6;14,7;
Vara;1470;Västra Götalands län;14;Kommunal;Pojkar;102;85,3;81,4;81,4;71,6;14,7;
Varberg;1383;Hallands län;13;Samtliga;Pojkar;346;86,7;86,4;84,4;85,8;13,3;
Varberg;1383;Hallands län;13;Kommunal;Pojkar;326;86,5;86,2;84,4;85,6;13,5;
Varberg;1383;Hallands län;13;Enskild;Pojkar;20;~100;~100;~100;~100;..;
Vaxholm;0187;Stockholms län;01;Samtliga;Pojkar;88;~100;~100;~100;~100;..;
Vaxholm;0187;Stockholms län;01;Kommunal;Pojkar;88;~100;~100;~100;~100;..;
Vellinge;1233;Skåne län;12;Samtliga;Pojkar;262;95,0;94,7;93,9;92,4;5,0;
Vellinge;1233;Skåne län;12;Kommunal;Pojkar;182;94,0;94,0;92,9;91,8;6,0;
Vellinge;1233;Skåne län;12;Enskild;Pojkar;80;~100;~100;~100;93,8;..;
Vetlanda;0685;Jönköpings län;06;Samtliga;Pojkar;174;78,7;76,4;73,0;70,7;21,3;
Vetlanda;0685;Jönköpings län;06;Kommunal;Pojkar;171;78,4;76,0;72,5;70,2;21,6;
Vetlanda;0685;Jönköpings län;06;Enskild;Pojkar;..;..;..;..;..;.;
Vilhelmina;2462;Västerbottens län;24;Samtliga;Pojkar;39;74,4;74,4;74,4;74,4;25,6;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Pojkar;36;72,2;72,2;72,2;72,2;27,8;
Vilhelmina;2462;Västerbottens län;24;Enskild;Pojkar;..;..;..;..;..;.;
Vimmerby;0884;Kalmar län;08;Samtliga;Pojkar;89;89,9;88,8;84,3;80,9;..;
Vimmerby;0884;Kalmar län;08;Kommunal;Pojkar;89;89,9;88,8;84,3;80,9;..;
Vindeln;2404;Västerbottens län;24;Samtliga;Pojkar;28;82,1;82,1;82,1;75,0;..;
Vindeln;2404;Västerbottens län;24;Kommunal;Pojkar;28;82,1;82,1;82,1;75,0;..;
Vingåker;0428;Södermanlands län;04;Samtliga;Pojkar;50;64,0;62,0;62,0;58,0;36,0;
Vingåker;0428;Södermanlands län;04;Kommunal;Pojkar;50;64,0;62,0;62,0;58,0;36,0;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Pojkar;56;75,0;71,4;67,9;60,7;25,0;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Pojkar;56;75,0;71,4;67,9;60,7;25,0;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Pojkar;242;80,2;78,9;74,8;75,2;19,8;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Pojkar;202;77,2;75,7;70,8;71,8;22,8;
Vänersborg;1487;Västra Götalands län;14;Enskild;Pojkar;40;~100;~100;~100;~100;..;
Vännäs;2460;Västerbottens län;24;Samtliga;Pojkar;51;72,5;70,6;70,6;70,6;27,5;
Vännäs;2460;Västerbottens län;24;Kommunal;Pojkar;51;72,5;70,6;70,6;70,6;27,5;
Värmdö;0120;Stockholms län;01;Samtliga;Pojkar;250;94,4;94,4;92,8;92,4;5,6;
Värmdö;0120;Stockholms län;01;Kommunal;Pojkar;223;93,7;93,7;91,9;91,5;6,3;
Värmdö;0120;Stockholms län;01;Enskild;Pojkar;27;100,0;100,0;100,0;100,0;.;
Värnamo;0683;Jönköpings län;06;Samtliga;Pojkar;212;83,0;82,5;80,7;81,1;17,0;
Värnamo;0683;Jönköpings län;06;Kommunal;Pojkar;212;83,0;82,5;80,7;81,1;17,0;
Västervik;0883;Kalmar län;08;Samtliga;Pojkar;190;78,9;78,9;76,8;77,4;21,1;
Västervik;0883;Kalmar län;08;Kommunal;Pojkar;159;76,7;76,7;74,2;74,8;23,3;
Västervik;0883;Kalmar län;08;Enskild;Pojkar;31;~100;~100;~100;~100;..;
Västerås;1980;Västmanlands län;19;Samtliga;Pojkar;892;82,2;80,0;78,3;75,8;17,8;
Västerås;1980;Västmanlands län;19;Kommunal;Pojkar;603;77,6;75,5;73,5;69,8;22,4;
Västerås;1980;Västmanlands län;19;Enskild;Pojkar;289;91,7;89,6;88,2;88,2;8,3;
Växjö;0780;Kronobergs län;07;Samtliga;Pojkar;591;83,1;81,0;78,7;79,0;16,9;
Växjö;0780;Kronobergs län;07;Kommunal;Pojkar;441;81,9;79,8;76,9;77,3;18,1;
Växjö;0780;Kronobergs län;07;Enskild;Pojkar;150;86,7;84,7;84,0;84,0;13,3;
Ydre;0512;Östergötlands län;05;Samtliga;Pojkar;27;~100;~100;~100;~100;..;
Ydre;0512;Östergötlands län;05;Kommunal;Pojkar;27;~100;~100;~100;~100;..;
Ystad;1286;Skåne län;12;Samtliga;Pojkar;194;89,2;87,1;85,6;84,5;10,8;
Ystad;1286;Skåne län;12;Kommunal;Pojkar;152;89,5;86,8;84,9;83,6;10,5;
Ystad;1286;Skåne län;12;Enskild;Pojkar;42;88,1;88,1;88,1;88,1;..;
Åmål;1492;Västra Götalands län;14;Samtliga;Pojkar;69;81,2;81,2;76,8;76,8;18,8;
Åmål;1492;Västra Götalands län;14;Kommunal;Pojkar;69;81,2;81,2;76,8;76,8;18,8;
Ånge;2260;Västernorrlands län;22;Samtliga;Pojkar;56;82,1;82,1;80,4;64,3;17,9;
Ånge;2260;Västernorrlands län;22;Kommunal;Pojkar;52;80,8;80,8;78,8;61,5;19,2;
Ånge;2260;Västernorrlands län;22;Enskild;Pojkar;..;..;..;..;..;.;
Åre;2321;Jämtlands län;23;Samtliga;Pojkar;65;81,5;78,5;67,7;72,3;18,5;
Åre;2321;Jämtlands län;23;Kommunal;Pojkar;65;81,5;78,5;67,7;72,3;18,5;
